"","X1","X2","grupo"
"1",-0.434671185805007,0.483753276593948,1
"2",-1.52125395578173,1.33503017449263,1
"3",-1.29545536592799,-1.76190784973037,1
"4",-0.211485812215864,-1.18242221046606,1
"5",-0.602444695451711,0.798245908472888,1
"6",-0.709879367808231,0.550058859836416,1
"7",0.912463430914971,-0.18979224414604,1
"8",-0.222277268344856,-1.50949063035149,1
"9",-1.23027381672621,0.567556239438901,1
"10",-0.210691191329568,1.90786791967764,1
"11",-0.861660495090378,0.757788801106773,1
"12",-0.216429540146349,0.559716150840188,1
"13",2.37028964935397,-1.16068299135307,1
"14",-0.461311893496965,0.47810696212304,1
"15",-1.21962188031899,0.86715658419978,1
"16",0.544731054733309,-1.21192820951348,1
"17",0.668637201893066,-1.1905473435045,1
"18",-0.509071119623236,-2.14280591488843,1
"19",0.792465381970002,-0.639254172793299,1
"20",-1.04245999935325,-0.175985787493316,1
"21",-1.0355088163953,-0.215777898566915,1
"22",0.59306998206206,0.321309590499407,1
"23",-0.468856888496984,0.308005384546834,1
"24",0.263394490286587,0.670866709740429,1
"25",-1.36429690813112,0.622020027653117,1
"26",0.256787194034813,-2.10859360312457,1
"27",2.10935659891299,0.598613064286659,1
"28",0.179823747113856,0.433678028346244,1
"29",-0.320160814404708,-0.763961372068637,1
"30",0.292499182140013,0.36539428454183,1
"31",-0.875921981698235,1.12962649013887,1
"32",1.48586833637341,0.218298907540241,1
"33",0.0254567340258344,0.670058145155557,1
"34",0.988802105481354,0.514675723484648,1
"35",-0.587461547842107,0.244535259607157,1
"36",1.05716244387508,-0.17121208751231,1
"37",0.00796135295228384,0.838580535490694,1
"38",-0.170740227042524,-0.181812566919449,1
"39",0.269890379565076,2.17639675836759,1
"40",-0.104996169599197,1.11997786618657,1
"41",2.01833879987886,-1.3492463626532,1
"42",0.336393444387349,-0.45565871165304,1
"43",-0.341910979533138,-0.757602294536814,1
"44",0.432202807443382,0.659993630039519,1
"45",-2.36771347746773,-1.1871702464202,1
"46",-0.17993815800105,-0.860700496660329,1
"47",1.63916954746413,-0.687215328527353,1
"48",0.591967670869787,-1.56773583744184,1
"49",-0.672235373042327,0.653287958247873,1
"50",-0.210951008174975,0.687355424007648,1
"51",0.119592672096438,-1.26986270528688,1
"52",0.751517036662527,-1.16324969947863,1
"53",0.158799345860038,0.159090541680346,1
"54",0.857291737198916,-0.115216011477405,1
"55",0.0779094150004253,2.0429649668218,1
"56",0.688609068288152,-1.20691652716317,1
"57",-0.221068460563848,-0.322271520440375,1
"58",2.03751043814723,0.242776206053654,1
"59",1.73087065108321,2.16040887202575,1
"60",0.166185281142351,0.623931159117923,1
"61",-1.7234808536872,0.0795209378078003,1
"62",0.196451604984944,0.00536752356728445,1
"63",0.451183225921073,1.57835615534011,1
"64",1.36553459663607,-1.37196679789623,1
"65",-0.407728635334172,0.171540239390344,1
"66",-1.52665804612512,1.0461702983833,1
"67",-0.827247973391918,1.25346470065799,1
"68",-0.0375341715950684,1.64940192465403,1
"69",-0.972914379755465,-0.201962722747789,1
"70",-0.454772158760605,-0.488913840153994,1
"71",1.25201660032606,0.864976285930268,1
"72",0.266786128729902,0.979309115635078,1
"73",-0.499528544527892,-0.0563700271374645,1
"74",1.67936194488438,-1.47325508665712,1
"75",-1.06674436443737,-0.478398729945412,1
"76",-0.455947730353714,0.0179991499785379,1
"77",-0.497839391092146,-2.91332244925756,1
"78",-0.332272243929608,-0.241547700092935,1
"79",0.0213146525618533,1.20539341485493,1
"80",0.0102834420201825,-0.897722236926586,1
"81",-2.24501388743862,2.43495141990243,1
"82",-0.764455617642182,1.27269379763478,1
"83",-0.637798581031003,-0.601992628301199,1
"84",-1.3658766873869,-0.266067437678156,1
"85",1.63499629375519,-0.34322252108181,1
"86",-0.134543154202322,-1.60104398512226,1
"87",-1.68335805375788,0.468899147200954,1
"88",-0.13624498990064,0.562167114053682,1
"89",-0.695520486045134,-2.36483242699183,1
"90",0.215781062352178,-0.323166017501871,1
"91",0.172138999717716,-1.54680536189481,1
"92",-0.580944981348877,0.516980168639402,1
"93",1.15571228134967,0.44833269780698,1
"94",-0.293225759659959,0.35793753591507,1
"95",0.809762757422434,1.59228374585589,1
"96",-1.30784729037991,0.254985192349719,1
"97",-0.690956965234231,0.279807180090599,1
"98",0.771062006405825,1.04742049637639,1
"99",0.901499957337202,-0.448384866717262,1
"100",1.282622622832,0.960075735868318,1
"101",-0.90294789870939,-0.218675514020437,1
"102",1.01866973653455,-1.47978823579872,1
"103",1.03664976946949,-0.315506145810822,1
"104",-0.937361859456198,0.855884541709708,1
"105",-0.336197731391494,-1.48719789005965,1
"106",-0.141735903918313,0.927604646492592,1
"107",0.546286437556899,-0.54879057991415,1
"108",0.666008540043718,-1.10091888378731,1
"109",0.274958099402303,-0.663482033625542,1
"110",-0.999240023310732,0.150614899166234,1
"111",0.431987066784306,-1.70001117676721,1
"112",-1.02143824454378,-0.661002704758565,1
"113",0.227162587303436,0.762088644622377,1
"114",-0.548581738095682,1.49336808380998,1
"115",0.245135140216255,-0.386290229540301,1
"116",-0.980749621103248,0.184017362735697,1
"117",-0.00904211533305217,0.253516164825199,1
"118",1.4906490619393,-0.240160518728852,1
"119",0.436420015277982,-1.46438296285926,1
"120",1.42070551679632,0.679146168830526,1
"121",1.14606882721785,-1.19326538167052,1
"122",-0.72032495893066,-1.12552292920888,1
"123",1.30866027556406,1.62649274882884,1
"124",0.228150518278328,-1.2204582398431,1
"125",-0.737688108068335,0.65356695204347,1
"126",1.05834188992809,0.402932495120957,1
"127",0.0148889410752225,0.599911926520667,1
